date,traffic
17/07/2023 02:30,189.18
17/07/2023 02:45,177.096
17/07/2023 03:00,168.357
17/07/2023 03:15,159.031
17/07/2023 03:30,165.506
17/07/2023 03:45,164.787
17/07/2023 04:00,173.199
17/07/2023 04:15,182.444
17/07/2023 04:30,191.87
17/07/2023 04:45,220.036
17/07/2023 05:00,269.857
17/07/2023 05:15,319.057
17/07/2023 05:30,430.506
17/07/2023 05:45,567.508
17/07/2023 06:00,838.153
17/07/2023 06:15,1052.159
17/07/2023 06:30,1347.668
17/07/2023 06:45,1601.093
17/07/2023 07:00,2001.651
17/07/2023 07:15,2353.99
17/07/2023 07:30,2739.493
17/07/2023 07:45,3141.854
17/07/2023 08:00,3639.338
17/07/2023 08:15,4090.059
17/07/2023 08:30,4641.784
17/07/2023 08:45,5100.186
17/07/2023 09:00,5502.229
17/07/2023 09:15,5744.417
17/07/2023 09:30,5973.509
17/07/2023 09:45,6102.968
17/07/2023 10:00,6405.409
17/07/2023 10:15,6471.306
17/07/2023 10:30,6464.899
17/07/2023 10:45,6446.066
17/07/2023 11:00,6472.596
17/07/2023 11:15,6413.831
17/07/2023 11:30,6461.617
17/07/2023 11:45,6241.688
17/07/2023 12:00,5994.059
17/07/2023 12:15,5767.555
17/07/2023 12:30,5602.122
17/07/2023 12:45,5486.114
17/07/2023 13:00,5684.577
17/07/2023 13:15,5904.484
17/07/2023 13:30,5980.522
17/07/2023 13:45,6013.44
17/07/2023 14:00,6007.224
17/07/2023 14:15,5981.876
17/07/2023 14:30,5961.403
17/07/2023 14:45,5977.935
17/07/2023 15:00,6063.638
17/07/2023 15:15,5987.92
17/07/2023 15:30,5995.817
17/07/2023 15:45,6015.919
17/07/2023 16:00,6135.445
17/07/2023 16:15,6087.641
17/07/2023 16:30,6212.313
17/07/2023 16:45,6126.88
17/07/2023 17:00,6113.896
17/07/2023 17:15,6061.734
17/07/2023 17:30,5995.422
17/07/2023 17:45,5779.783
17/07/2023 18:00,5638.537
17/07/2023 18:15,5459.564
17/07/2023 18:30,5280.91
17/07/2023 18:45,5233.16
17/07/2023 19:00,5186.083
17/07/2023 19:15,5125.093
17/07/2023 19:30,4919.864
17/07/2023 19:45,4770.17
17/07/2023 20:00,4677.889
17/07/2023 20:15,4465.391
17/07/2023 20:30,4083.703
17/07/2023 20:45,3613.05
17/07/2023 21:00,3254.731
17/07/2023 21:15,2863.649
17/07/2023 21:30,2530.302
17/07/2023 21:45,2170.577
17/07/2023 22:00,1943.958
17/07/2023 22:15,1702.284
17/07/2023 22:30,1408.754
17/07/2023 22:45,1193.45
17/07/2023 23:00,1005.633
17/07/2023 23:15,880.223
17/07/2023 23:30,730.071
17/07/2023 23:45,629.754
18/07/2023 00:00,560.158
18/07/2023 00:15,478.019
18/07/2023 00:30,413.734
18/07/2023 00:45,387.983
18/07/2023 01:00,342.346
18/07/2023 01:15,291.049
18/07/2023 01:30,248.967
18/07/2023 01:45,227.353
18/07/2023 02:00,201.671
18/07/2023 02:15,176.018
18/07/2023 02:30,176.573
18/07/2023 02:45,161.837
18/07/2023 03:00,177.831
18/07/2023 03:15,160.649
18/07/2023 03:30,159.781
18/07/2023 03:45,162.176
18/07/2023 04:00,179.447
18/07/2023 04:15,194.176
18/07/2023 04:30,211.143
18/07/2023 04:45,222.294
18/07/2023 05:00,286.722
18/07/2023 05:15,340.01
18/07/2023 05:30,448.611
18/07/2023 05:45,583.826
18/07/2023 06:00,852.432
18/07/2023 06:15,1082.851
18/07/2023 06:30,1377.197
18/07/2023 06:45,1633.244
18/07/2023 07:00,2042.039
18/07/2023 07:15,2396.756
18/07/2023 07:30,2803.327
18/07/2023 07:45,3189.293
18/07/2023 08:00,3723.486
18/07/2023 08:15,4153.924
18/07/2023 08:30,4722.309
18/07/2023 08:45,5141.956
18/07/2023 09:00,5623.168
18/07/2023 09:15,5945.79
18/07/2023 09:30,6143.097
18/07/2023 09:45,6293.712
18/07/2023 10:00,6407.415
18/07/2023 10:15,6371.061
18/07/2023 10:30,6386.579
18/07/2023 10:45,6336.931
18/07/2023 11:00,6375.262
18/07/2023 11:15,6303.928
18/07/2023 11:30,6209.68
18/07/2023 11:45,6041.007
18/07/2023 12:00,5697.408
18/07/2023 12:15,5585.536
18/07/2023 12:30,5497.056
18/07/2023 12:45,5469.225
18/07/2023 13:00,5519.709
18/07/2023 13:15,5671.092
18/07/2023 13:30,5804.613
18/07/2023 13:45,5863.969
18/07/2023 14:00,5886.182
18/07/2023 14:15,5904.682
18/07/2023 14:30,5802.788
18/07/2023 14:45,5799.188
18/07/2023 15:00,5881.177
18/07/2023 15:15,5917.646
18/07/2023 15:30,5918.598
18/07/2023 15:45,5914.05
18/07/2023 16:00,6060.322
18/07/2023 16:15,6115.678
18/07/2023 16:30,6055.798
18/07/2023 16:45,6016.79
18/07/2023 17:00,5992.739
18/07/2023 17:15,6017.228
18/07/2023 17:30,5799.771
18/07/2023 17:45,5663.113
18/07/2023 18:00,5463.707
18/07/2023 18:15,5307.226
18/07/2023 18:30,5149.571
18/07/2023 18:45,5033.476
18/07/2023 19:00,5005.529
18/07/2023 19:15,4974.039
18/07/2023 19:30,4887.911
18/07/2023 19:45,4781.065
18/07/2023 20:00,4738.654
18/07/2023 20:15,4469.578
18/07/2023 20:30,4116.919
18/07/2023 20:45,3662.484
18/07/2023 21:00,3254.641
18/07/2023 21:15,2894.641
18/07/2023 21:30,2576.747
18/07/2023 21:45,2247.039
18/07/2023 22:00,1954.666
18/07/2023 22:15,1665.647
18/07/2023 22:30,1478.672
18/07/2023 22:45,1246.6
18/07/2023 23:00,1061.749
18/07/2023 23:15,855.147
18/07/2023 23:30,761.004
18/07/2023 23:45,635.936
19/07/2023 00:00,569.553
19/07/2023 00:15,477.968
19/07/2023 00:30,407.052
19/07/2023 00:45,368.051
19/07/2023 01:00,319.942
19/07/2023 01:15,280.321
19/07/2023 01:30,232.592
19/07/2023 01:45,212.131
19/07/2023 02:00,199.4
19/07/2023 02:15,191.231
19/07/2023 02:30,183.096
19/07/2023 02:45,162.944
19/07/2023 03:00,157.099
19/07/2023 03:15,150.011
19/07/2023 03:30,139.056
19/07/2023 03:45,147.859
19/07/2023 04:00,166.814
19/07/2023 04:15,173.524
19/07/2023 04:30,174.732
19/07/2023 04:45,205.202
19/07/2023 05:00,273.736
19/07/2023 05:15,310.792
19/07/2023 05:30,406.219
19/07/2023 05:45,573.959
19/07/2023 06:00,837.067
19/07/2023 06:15,1072.63
19/07/2023 06:30,1348.503
19/07/2023 06:45,1608.717
19/07/2023 07:00,2010.984
19/07/2023 07:15,2351.972
19/07/2023 07:30,2700.156
19/07/2023 07:45,3092.739
19/07/2023 08:00,3590.446
19/07/2023 08:15,4046.823
19/07/2023 08:30,4569.977
19/07/2023 08:45,4969.583
19/07/2023 09:00,5389.91
19/07/2023 09:15,5625.925
19/07/2023 09:30,5846.949
19/07/2023 09:45,5984.1
19/07/2023 10:00,6086.944
19/07/2023 10:15,6146.313
19/07/2023 10:30,6263.218
19/07/2023 10:45,6231.606
19/07/2023 11:00,6179.999
19/07/2023 11:15,6161.926
19/07/2023 11:30,6049.904
19/07/2023 11:45,5904.337
19/07/2023 12:00,5602.136
19/07/2023 12:15,5409.628
19/07/2023 12:30,5325.647
19/07/2023 12:45,5280.03
19/07/2023 13:00,5495.729
19/07/2023 13:15,5596.598
19/07/2023 13:30,5730.771
19/07/2023 13:45,5760.045
19/07/2023 14:00,5727.607
19/07/2023 14:15,5750.874
19/07/2023 14:30,5735.631
19/07/2023 14:45,5764.548
19/07/2023 15:00,5851.222
19/07/2023 15:15,5843.411
19/07/2023 15:30,5893.618
19/07/2023 15:45,5895.228
19/07/2023 16:00,5932.972
19/07/2023 16:15,5943.633
19/07/2023 16:30,6017.694
19/07/2023 16:45,5972.532
19/07/2023 17:00,5962.613
19/07/2023 17:15,5907.659
19/07/2023 17:30,5737.521
19/07/2023 17:45,5578.857
19/07/2023 18:00,5478.841
19/07/2023 18:15,5376.568
19/07/2023 18:30,5231.338
19/07/2023 18:45,5076.458
19/07/2023 19:00,4990.808
19/07/2023 19:15,4935.589
19/07/2023 19:30,4812.946
19/07/2023 19:45,4722.78
19/07/2023 20:00,4762.301
19/07/2023 20:15,4412.414
19/07/2023 20:30,4037.192
19/07/2023 20:45,3686.552
19/07/2023 21:00,3340.68
19/07/2023 21:15,2938.151
19/07/2023 21:30,2604.449
19/07/2023 21:45,2199.063
19/07/2023 22:00,1899.928
19/07/2023 22:15,1658.708
19/07/2023 22:30,1449.526
19/07/2023 22:45,1266.947
19/07/2023 23:00,1032.691
19/07/2023 23:15,905.439
19/07/2023 23:30,772.349
19/07/2023 23:45,675.412
20/07/2023 00:00,573.53
20/07/2023 00:15,485.992
20/07/2023 00:30,413.244
20/07/2023 00:45,349.429
20/07/2023 01:00,319.58
20/07/2023 01:15,273.746
20/07/2023 01:30,240.093
20/07/2023 01:45,233.904
20/07/2023 02:00,224.081
20/07/2023 02:15,195.406
20/07/2023 02:30,184.342
20/07/2023 02:45,164.873
20/07/2023 03:00,164.077
20/07/2023 03:15,161.033
20/07/2023 03:30,166.246
20/07/2023 03:45,166.093
20/07/2023 04:00,178.148
20/07/2023 04:15,185.364
20/07/2023 04:30,179.441
20/07/2023 04:45,212.068
20/07/2023 05:00,275.351
20/07/2023 05:15,324.147
20/07/2023 05:30,412.514
20/07/2023 05:45,555.786
20/07/2023 06:00,812.733
20/07/2023 06:15,1049.392
20/07/2023 06:30,1336.191
20/07/2023 06:45,1578.727
20/07/2023 07:00,1932.478
20/07/2023 07:15,2252.937
20/07/2023 07:30,2698.433
20/07/2023 07:45,3025.744
20/07/2023 08:00,3490.472
20/07/2023 08:15,4036.287
20/07/2023 08:30,4517.002
20/07/2023 08:45,4901.148
20/07/2023 09:00,5381.04
20/07/2023 09:15,5691.769
20/07/2023 09:30,5922.824
20/07/2023 09:45,6074.106
20/07/2023 10:00,6202.508
20/07/2023 10:15,6298.362
20/07/2023 10:30,6303.498
20/07/2023 10:45,6366.009
20/07/2023 11:00,6336.215
20/07/2023 11:15,6308.561
20/07/2023 11:30,6233.886
20/07/2023 11:45,5993.072
20/07/2023 12:00,5687.405
20/07/2023 12:15,5554.795
20/07/2023 12:30,5382.343
20/07/2023 12:45,5368.258
20/07/2023 13:00,5580.452
20/07/2023 13:15,5710.716
20/07/2023 13:30,5753.453
20/07/2023 13:45,5759.05
20/07/2023 14:00,5853.943
20/07/2023 14:15,5866.869
20/07/2023 14:30,5866.081
20/07/2023 14:45,5821.809
20/07/2023 15:00,5879.636
20/07/2023 15:15,5904.449
20/07/2023 15:30,5927.789
20/07/2023 15:45,5918.41
20/07/2023 16:00,6135.138
20/07/2023 16:15,6168.146
20/07/2023 16:30,6126.265
20/07/2023 16:45,6089.511
20/07/2023 17:00,6020.977
20/07/2023 17:15,5963.016
20/07/2023 17:30,5719.965
20/07/2023 17:45,5551.18
20/07/2023 18:00,5430.467
20/07/2023 18:15,5277.306
20/07/2023 18:30,5129.956
20/07/2023 18:45,5122.519
20/07/2023 19:00,5095.599
20/07/2023 19:15,5086.007
20/07/2023 19:30,4903.015
20/07/2023 19:45,4801.967
20/07/2023 20:00,4667.362
20/07/2023 20:15,4422.598
20/07/2023 20:30,4006.316
20/07/2023 20:45,3594.596
20/07/2023 21:00,3271.618
20/07/2023 21:15,2862.77
20/07/2023 21:30,2563.232
20/07/2023 21:45,2261.351
20/07/2023 22:00,1972.207
20/07/2023 22:15,1716.334
20/07/2023 22:30,1452.141
20/07/2023 22:45,1244.871
20/07/2023 23:00,1043.707
20/07/2023 23:15,900.242
20/07/2023 23:30,786.443
20/07/2023 23:45,675.822
21/07/2023 00:00,547.123
21/07/2023 00:15,481.009
21/07/2023 00:30,400.349
21/07/2023 00:45,361.4
21/07/2023 01:00,318.424
21/07/2023 01:15,300.112
21/07/2023 01:30,255.498
21/07/2023 01:45,235.126
21/07/2023 02:00,231.841
21/07/2023 02:15,206.72
21/07/2023 02:30,200.391
21/07/2023 02:45,202.312
21/07/2023 03:00,189.059
21/07/2023 03:15,173.037
21/07/2023 03:30,168.083
21/07/2023 03:45,170.841
21/07/2023 04:00,183.531
21/07/2023 04:15,189.606
21/07/2023 04:30,194.923
21/07/2023 04:45,220.443
21/07/2023 05:00,270.99
21/07/2023 05:15,320.852
21/07/2023 05:30,423.18
21/07/2023 05:45,566.51
21/07/2023 06:00,824.854
21/07/2023 06:15,1082.082
21/07/2023 06:30,1390.17
21/07/2023 06:45,1646.057
21/07/2023 07:00,2015.064
21/07/2023 07:15,2402.239
21/07/2023 07:30,2770.176
21/07/2023 07:45,3193.825
21/07/2023 08:00,3610.326
21/07/2023 08:15,4095.064
21/07/2023 08:30,4549.836
21/07/2023 08:45,4946.981
21/07/2023 09:00,5369.562
21/07/2023 09:15,5686.578
21/07/2023 09:30,5908.091
21/07/2023 09:45,5999.491
21/07/2023 10:00,6262.131
21/07/2023 10:15,6302.37
21/07/2023 10:30,6303.653
21/07/2023 10:45,6344.005
21/07/2023 11:00,6313.404
21/07/2023 11:15,6307.316
21/07/2023 11:30,6249.797
21/07/2023 11:45,6118.335
21/07/2023 12:00,5733.607
21/07/2023 12:15,5573.105
21/07/2023 12:30,5479.678
21/07/2023 12:45,5412.413
21/07/2023 13:00,5578.605
21/07/2023 13:15,5815.536
21/07/2023 13:30,5880.629
21/07/2023 13:45,5798.196
21/07/2023 14:00,5911.659
21/07/2023 14:15,5929.606
21/07/2023 14:30,5767.129
21/07/2023 14:45,5871.315
21/07/2023 15:00,5885.173
21/07/2023 15:15,5880.062
21/07/2023 15:30,6019.503
21/07/2023 15:45,6005.507
21/07/2023 16:00,6051.636
21/07/2023 16:15,6175.009
21/07/2023 16:30,6150.221
21/07/2023 16:45,6124.848
21/07/2023 17:00,6158.176
21/07/2023 17:15,6095.515
21/07/2023 17:30,5870.443
21/07/2023 17:45,5684.043
21/07/2023 18:00,5499.698
21/07/2023 18:15,5371.12
21/07/2023 18:30,5165.995
21/07/2023 18:45,5095.843
21/07/2023 19:00,5035.756
21/07/2023 19:15,5004.163
21/07/2023 19:30,4877.036
21/07/2023 19:45,4732.053
21/07/2023 20:00,4580.322
21/07/2023 20:15,4276.091
21/07/2023 20:30,3936.912
21/07/2023 20:45,3600.439
21/07/2023 21:00,3267.487
21/07/2023 21:15,2843.549
21/07/2023 21:30,2584.06
21/07/2023 21:45,2336.771
21/07/2023 22:00,2079.213
21/07/2023 22:15,1775.714
21/07/2023 22:30,1546.668
21/07/2023 22:45,1299.021
21/07/2023 23:00,1099.536
21/07/2023 23:15,933.212
21/07/2023 23:30,819.469
21/07/2023 23:45,708.867
22/07/2023 00:00,650.176
22/07/2023 00:15,578.772
22/07/2023 00:30,515.123
22/07/2023 00:45,464.964
22/07/2023 01:00,404.409
22/07/2023 01:15,366.13
22/07/2023 01:30,318.712
22/07/2023 01:45,299.6
22/07/2023 02:00,288.539
22/07/2023 02:15,261.029
22/07/2023 02:30,256.02
22/07/2023 02:45,231.046
22/07/2023 03:00,224.618
22/07/2023 03:15,198.799
22/07/2023 03:30,205.999
22/07/2023 03:45,197.401
22/07/2023 04:00,214.693
22/07/2023 04:15,207.057
22/07/2023 04:30,209.644
22/07/2023 04:45,222.669
22/07/2023 05:00,275.956
22/07/2023 05:15,312.852
22/07/2023 05:30,420.537
22/07/2023 05:45,544.793
22/07/2023 06:00,764.079
22/07/2023 06:15,971.056
22/07/2023 06:30,1213.576
22/07/2023 06:45,1451.138
22/07/2023 07:00,1731.073
22/07/2023 07:15,1988.689
22/07/2023 07:30,2347.809
22/07/2023 07:45,2634.489
22/07/2023 08:00,3101.863
22/07/2023 08:15,3383.896
22/07/2023 08:30,3777.569
22/07/2023 08:45,4021.837
22/07/2023 09:00,4457.918
22/07/2023 09:15,4732.03
22/07/2023 09:30,4979.078
22/07/2023 09:45,5027.941
22/07/2023 10:00,5263.621
22/07/2023 10:15,5316.996
22/07/2023 10:30,5267.903
22/07/2023 10:45,5261.273
22/07/2023 11:00,5236.13
22/07/2023 11:15,5260.048
22/07/2023 11:30,5300.854
22/07/2023 11:45,5127.913
22/07/2023 12:00,5126.385
22/07/2023 12:15,5046.207
22/07/2023 12:30,5000.144
22/07/2023 12:45,4861.189
22/07/2023 13:00,4809.672
22/07/2023 13:15,4760.31
22/07/2023 13:30,4711.099
22/07/2023 13:45,4561.266
22/07/2023 14:00,4547.961
22/07/2023 14:15,4578.691
22/07/2023 14:30,4465.84
22/07/2023 14:45,4483.145
22/07/2023 15:00,4554.397
22/07/2023 15:15,4594.698
22/07/2023 15:30,4627.493
22/07/2023 15:45,4625.207
22/07/2023 16:00,4597.264
22/07/2023 16:15,4607.215
22/07/2023 16:30,4667.518
22/07/2023 16:45,4651.909
22/07/2023 17:00,4706.356
22/07/2023 17:15,4631.842
22/07/2023 17:30,4577.708
22/07/2023 17:45,4485.54
22/07/2023 18:00,4438.364
22/07/2023 18:15,4352.303
22/07/2023 18:30,4153.173
22/07/2023 18:45,4088.872
22/07/2023 19:00,4145.609
22/07/2023 19:15,4062.791
22/07/2023 19:30,4042.809
22/07/2023 19:45,3929.622
22/07/2023 20:00,3792.258
22/07/2023 20:15,3652.773
22/07/2023 20:30,3303.677
22/07/2023 20:45,2987.468
22/07/2023 21:00,2749.45
22/07/2023 21:15,2433.713
22/07/2023 21:30,2192.875
22/07/2023 21:45,1934.862
22/07/2023 22:00,1739.115
22/07/2023 22:15,1531.694
22/07/2023 22:30,1306.988
22/07/2023 22:45,1151.406
22/07/2023 23:00,1000.101
22/07/2023 23:15,907.984
22/07/2023 23:30,752.651
22/07/2023 23:45,654.911
23/07/2023 00:00,573.173
23/07/2023 00:15,534.638
23/07/2023 00:30,498.677
23/07/2023 00:45,427.262
23/07/2023 01:00,375.92
23/07/2023 01:15,331.2
23/07/2023 01:30,291.227
23/07/2023 01:45,266.973
23/07/2023 02:00,241.692
23/07/2023 02:15,238.69
23/07/2023 02:30,224.269
23/07/2023 02:45,208.789
23/07/2023 03:00,200.95
23/07/2023 03:15,179.054
23/07/2023 03:30,173.727
23/07/2023 03:45,176.446
23/07/2023 04:00,187.219
23/07/2023 04:15,199.696
23/07/2023 04:30,214.446
23/07/2023 04:45,231.449
23/07/2023 05:00,282.223
23/07/2023 05:15,308.649
23/07/2023 05:30,388.373
23/07/2023 05:45,498.658
23/07/2023 06:00,699.92
23/07/2023 06:15,864.26
23/07/2023 06:30,1045.507
23/07/2023 06:45,1252.251
23/07/2023 07:00,1515.456
23/07/2023 07:15,1746.238
23/07/2023 07:30,1983.273
23/07/2023 07:45,2201.701
23/07/2023 08:00,2589.118
23/07/2023 08:15,2843.952
23/07/2023 08:30,3027.901
23/07/2023 08:45,3249.89
23/07/2023 09:00,3606.001
23/07/2023 09:15,3736.42
23/07/2023 09:30,3931.72
23/07/2023 09:45,3985.72
23/07/2023 10:00,4077.062
23/07/2023 10:15,4150.806
23/07/2023 10:30,4174.6
23/07/2023 10:45,4211.778
23/07/2023 11:00,4256.99
23/07/2023 11:15,4251.739
23/07/2023 11:30,4258.125
23/07/2023 11:45,4215.071
23/07/2023 12:00,4170.791
23/07/2023 12:15,4169.361
23/07/2023 12:30,4102.828
23/07/2023 12:45,4002.957
23/07/2023 13:00,3969.552
23/07/2023 13:15,3896.85
23/07/2023 13:30,3830.29
23/07/2023 13:45,3768.264
23/07/2023 14:00,3733.223
23/07/2023 14:15,3762.746
23/07/2023 14:30,3744.255
23/07/2023 14:45,3776.313
23/07/2023 15:00,3809.938
23/07/2023 15:15,3744.17
23/07/2023 15:30,3784.53
23/07/2023 15:45,3796.951
23/07/2023 16:00,3859.641
23/07/2023 16:15,3874.907
23/07/2023 16:30,3956.538
23/07/2023 16:45,3947.253
23/07/2023 17:00,4015.182
23/07/2023 17:15,3974.799
23/07/2023 17:30,3923.21
23/07/2023 17:45,3906.622
23/07/2023 18:00,3934.371
23/07/2023 18:15,3981.392
23/07/2023 18:30,4029.856
23/07/2023 18:45,3983.501
23/07/2023 19:00,4054.733
23/07/2023 19:15,4057.088
23/07/2023 19:30,4062.134
23/07/2023 19:45,3913.095
23/07/2023 20:00,3827.258
23/07/2023 20:15,3594.543
23/07/2023 20:30,3294.681
23/07/2023 20:45,2927.785
23/07/2023 21:00,2697.249
23/07/2023 21:15,2375.609
23/07/2023 21:30,2089.858
23/07/2023 21:45,1822.878
23/07/2023 22:00,1598.154
23/07/2023 22:15,1370.06
23/07/2023 22:30,1201.867
23/07/2023 22:45,1021.482
23/07/2023 23:00,882.42
23/07/2023 23:15,772.916
23/07/2023 23:30,656.539
23/07/2023 23:45,568.799
24/07/2023 00:00,499.958
24/07/2023 00:15,434.074
24/07/2023 00:30,369.421
24/07/2023 00:45,310.742
24/07/2023 01:00,268.912
24/07/2023 01:15,237.678
24/07/2023 01:30,209.558
24/07/2023 01:45,187.542
24/07/2023 02:00,177.771
24/07/2023 02:15,169.367
24/07/2023 02:30,165.21
24/07/2023 02:45,156.353
24/07/2023 03:00,166.602
24/07/2023 03:15,154.717
24/07/2023 03:30,150.154
24/07/2023 03:45,149.917
24/07/2023 04:00,163.378
24/07/2023 04:15,175.864
24/07/2023 04:30,180.57
24/07/2023 04:45,216.444
24/07/2023 05:00,267.518
24/07/2023 05:15,317.704
24/07/2023 05:30,420.286
24/07/2023 05:45,566.333
24/07/2023 06:00,815.771
24/07/2023 06:15,1062.416
24/07/2023 06:30,1338.788
24/07/2023 06:45,1630.023
24/07/2023 07:00,2018.096
24/07/2023 07:15,2381.479
24/07/2023 07:30,2745.216
24/07/2023 07:45,3132.87
24/07/2023 08:00,3647.948
24/07/2023 08:15,4173.55
24/07/2023 08:30,4693.496
24/07/2023 08:45,5094.698
24/07/2023 09:00,5533.007
24/07/2023 09:15,5787.766
24/07/2023 09:30,6015.708
24/07/2023 09:45,6162.728
24/07/2023 10:00,6373.691
24/07/2023 10:15,6448.019
24/07/2023 10:30,6546.305
24/07/2023 10:45,6458.692
24/07/2023 11:00,6417.797
24/07/2023 11:15,6394.369
24/07/2023 11:30,6427.73
24/07/2023 11:45,6251.595
24/07/2023 12:00,5869.253
24/07/2023 12:15,5731.884
24/07/2023 12:30,5590.853
24/07/2023 12:45,5581.314
24/07/2023 13:00,5741.043
24/07/2023 13:15,5993.838
24/07/2023 13:30,5986.527
24/07/2023 13:45,5856.542
24/07/2023 14:00,5871.949
24/07/2023 14:15,5914.715
24/07/2023 14:30,5865.362
24/07/2023 14:45,5769.55
24/07/2023 15:00,5982.271
24/07/2023 15:15,6003.768
24/07/2023 15:30,5977.761
24/07/2023 15:45,6060.686
24/07/2023 16:00,6182.836
24/07/2023 16:15,6158.668
24/07/2023 16:30,6165.582
24/07/2023 16:45,6176.281
24/07/2023 17:00,6218.48
24/07/2023 17:15,6129.179
24/07/2023 17:30,5891.729
24/07/2023 17:45,5697.024
24/07/2023 18:00,5596.7
24/07/2023 18:15,5465.525
24/07/2023 18:30,5264.44
24/07/2023 18:45,5164.125
24/07/2023 19:00,5089.178
24/07/2023 19:15,5086.779
24/07/2023 19:30,4930.779
24/07/2023 19:45,4725.823
24/07/2023 20:00,4690.444
24/07/2023 20:15,4494.786
24/07/2023 20:30,4132.167
24/07/2023 20:45,3685.974
24/07/2023 21:00,3287.309
24/07/2023 21:15,2899.757
24/07/2023 21:30,2556.361
24/07/2023 21:45,2228.026
24/07/2023 22:00,1907.209
24/07/2023 22:15,1726.949
24/07/2023 22:30,1474.912
24/07/2023 22:45,1257.15
24/07/2023 23:00,1072.589
24/07/2023 23:15,924.52
24/07/2023 23:30,747.171
24/07/2023 23:45,672.746
25/07/2023 00:00,584.809
25/07/2023 00:15,510.188
25/07/2023 00:30,434.274
25/07/2023 00:45,360.882
25/07/2023 01:00,319.312
25/07/2023 01:15,284.73
25/07/2023 01:30,243.531
25/07/2023 01:45,230.863
25/07/2023 02:00,209.663
25/07/2023 02:15,187.166
25/07/2023 02:30,194.417
25/07/2023 02:45,184.074
25/07/2023 03:00,175.443
25/07/2023 03:15,163.607
25/07/2023 03:30,160.323
25/07/2023 03:45,153.984
25/07/2023 04:00,166.499
25/07/2023 04:15,167.31
25/07/2023 04:30,180.199
25/07/2023 04:45,203.868
25/07/2023 05:00,268.391
25/07/2023 05:15,319.646
25/07/2023 05:30,413.536
25/07/2023 05:45,592.458
25/07/2023 06:00,879.018
25/07/2023 06:15,1119.68
25/07/2023 06:30,1416.274
25/07/2023 06:45,1676.144
25/07/2023 07:00,2035.39
25/07/2023 07:15,2405.151
25/07/2023 07:30,2785.104
25/07/2023 07:45,3153.188
25/07/2023 08:00,3621.035
25/07/2023 08:15,4075.442
25/07/2023 08:30,4617.354
25/07/2023 08:45,5094.963
25/07/2023 09:00,5467.77
25/07/2023 09:15,5802.331
25/07/2023 09:30,6031.248
25/07/2023 09:45,6168.152
25/07/2023 10:00,6281.212
25/07/2023 10:15,6312.531
25/07/2023 10:30,6399.709
25/07/2023 10:45,6414.311
25/07/2023 11:00,6412.959
25/07/2023 11:15,6416.849
25/07/2023 11:30,6279.994
25/07/2023 11:45,6170.656
25/07/2023 12:00,5880.503
25/07/2023 12:15,5669.744
25/07/2023 12:30,5615.531
25/07/2023 12:45,5389.553
25/07/2023 13:00,5596.372
25/07/2023 13:15,5800.155
25/07/2023 13:30,5918.32
25/07/2023 13:45,5857.046
25/07/2023 14:00,5897.592
25/07/2023 14:15,5895.701
25/07/2023 14:30,5894.118
25/07/2023 14:45,5854.037
25/07/2023 15:00,5948.988
25/07/2023 15:15,5952.845
25/07/2023 15:30,5976.957
25/07/2023 15:45,6080.7
25/07/2023 16:00,6142.969
25/07/2023 16:15,6222.209
25/07/2023 16:30,6274.482
25/07/2023 16:45,6233.319
25/07/2023 17:00,6192.561
25/07/2023 17:15,6197.978
25/07/2023 17:30,5902.796
25/07/2023 17:45,5787.341
25/07/2023 18:00,5734.772
25/07/2023 18:15,5529.929
25/07/2023 18:30,5421.683
25/07/2023 18:45,5271.322
25/07/2023 19:00,5197.449
25/07/2023 19:15,5237.243
25/07/2023 19:30,5106.806
25/07/2023 19:45,4878.298
25/07/2023 20:00,4814.247
25/07/2023 20:15,4517.999
25/07/2023 20:30,4191.731
25/07/2023 20:45,3793.358
25/07/2023 21:00,3400.833
25/07/2023 21:15,3053.935
25/07/2023 21:30,2706.111
25/07/2023 21:45,2360.339
25/07/2023 22:00,2011.543
25/07/2023 22:15,1790.89
25/07/2023 22:30,1491.063
25/07/2023 22:45,1257.105
25/07/2023 23:00,1064.541
25/07/2023 23:15,930.25
25/07/2023 23:30,790.408
25/07/2023 23:45,678.593
26/07/2023 00:00,587.176
26/07/2023 00:15,517.27
26/07/2023 00:30,430.898
26/07/2023 00:45,366.821
26/07/2023 01:00,321.922
26/07/2023 01:15,275.503
26/07/2023 01:30,262.431
26/07/2023 01:45,250.186
26/07/2023 02:00,234.091
26/07/2023 02:15,225.269
26/07/2023 02:30,205.181
26/07/2023 02:45,185.047
26/07/2023 03:00,176.112
26/07/2023 03:15,174.287
26/07/2023 03:30,165.821
26/07/2023 03:45,165.412
26/07/2023 04:00,176.609
26/07/2023 04:15,192.401
26/07/2023 04:30,198.294
26/07/2023 04:45,213.006
26/07/2023 05:00,279.398
26/07/2023 05:15,323.849
26/07/2023 05:30,433.182
26/07/2023 05:45,576.259
26/07/2023 06:00,874.353
26/07/2023 06:15,1092.427
26/07/2023 06:30,1367.88
26/07/2023 06:45,1644.524
26/07/2023 07:00,2034.544
26/07/2023 07:15,2423.189
26/07/2023 07:30,2881.324
26/07/2023 07:45,3170.222
26/07/2023 08:00,3670.113
26/07/2023 08:15,4208.946
26/07/2023 08:30,4645.65
26/07/2023 08:45,5094.641
26/07/2023 09:00,5483.479
